hyp1,hyp2,obs1,obs2,label,settings,hyp1_paraphrase,original_example_id,id,hyp1_paraphrase_invalid,annotator,annotation_id,created_at,updated_at,lead_time
Deborah stopped working for a computer.,The computer suddenly stopped working altogether.,Deborah's computer continuously slowed down.,Deborah is now in route to the computer repair shop with a dead PC.,2,,Deborah isn't working with computers anymore.,356,185947,valid,1,12276,2022-10-04T14:07:23.256370Z,2022-10-04T14:07:23.256386Z,0.806
Deborah stopped working for a computer.,The computer suddenly stopped working altogether.,Deborah's computer continuously slowed down.,Deborah is now in route to the computer repair shop with a dead PC.,2,,Deborah quit working for a computer company.,356,185946,valid,1,12275,2022-10-04T14:07:22.153211Z,2022-10-04T14:07:22.153231Z,1.063
Deborah stopped working for a computer.,The computer suddenly stopped working altogether.,Deborah's computer continuously slowed down.,Deborah is now in route to the computer repair shop with a dead PC.,2,,Deborah is no longer employed by the computer company.,356,185945,valid,1,12274,2022-10-04T14:07:20.781540Z,2022-10-04T14:07:20.781567Z,4.007
Deborah stopped working for a computer.,The computer suddenly stopped working altogether.,Deborah's computer continuously slowed down.,Deborah is now in route to the computer repair shop with a dead PC.,2,,Deborah quit her job working with computers.,356,185944,valid,1,12273,2022-10-04T14:07:16.435337Z,2022-10-04T14:07:16.435360Z,12.078
Lynn decided to go outside and play in traffic.,Lynn saw and accident and called 911.,Lynn loved watching the traffic outside her window.,Lynn's mom was so proud of her daughter for helping!,2,,Lynn chose to go outside and play in traffic.,2418,185943,valid,1,12272,2022-10-04T14:07:03.999950Z,2022-10-04T14:07:03.999967Z,2.522
Lynn decided to go outside and play in traffic.,Lynn saw and accident and called 911.,Lynn loved watching the traffic outside her window.,Lynn's mom was so proud of her daughter for helping!,2,,"Not thinking about the consequences, Lynn decided to go outside and play in traffic.",2418,185942,invalid,1,12271,2022-10-04T14:07:01.180186Z,2022-10-04T14:07:01.180203Z,1.888
Lynn decided to go outside and play in traffic.,Lynn saw and accident and called 911.,Lynn loved watching the traffic outside her window.,Lynn's mom was so proud of her daughter for helping!,2,,"Neglecting any common sense, Lynn chose to go outside and play in traffic.",2418,185941,invalid,1,12270,2022-10-04T14:06:58.991185Z,2022-10-04T14:06:58.991204Z,2.964
Lynn decided to go outside and play in traffic.,Lynn saw and accident and called 911.,Lynn loved watching the traffic outside her window.,Lynn's mom was so proud of her daughter for helping!,2,,"Lynn chose to go outside and play in traffic, which was a very dangerous decision.",2418,185940,valid,1,12269,2022-10-04T14:06:55.728005Z,2022-10-04T14:06:55.728029Z,2.538
Lynn decided to go outside and play in traffic.,Lynn saw and accident and called 911.,Lynn loved watching the traffic outside her window.,Lynn's mom was so proud of her daughter for helping!,2,,Lynn made a decision to go outside and play in traffic.,2418,185939,valid,1,12268,2022-10-04T14:06:52.821102Z,2022-10-04T14:06:52.821129Z,1.593
Lynn decided to go outside and play in traffic.,Lynn saw and accident and called 911.,Lynn loved watching the traffic outside her window.,Lynn's mom was so proud of her daughter for helping!,2,,Lynn chose to go outside and play in the street.,2418,185938,invalid,1,12267,2022-10-04T14:06:50.909307Z,2022-10-04T14:06:50.909325Z,1.151
Lynn decided to go outside and play in traffic.,Lynn saw and accident and called 911.,Lynn loved watching the traffic outside her window.,Lynn's mom was so proud of her daughter for helping!,2,,Lynn made the choice to go outside and play in the street.,2418,185937,invalid,1,12266,2022-10-04T14:06:46.059640Z,2022-10-04T14:06:48.492504Z,1.576
Lynn decided to go outside and play in traffic.,Lynn saw and accident and called 911.,Lynn loved watching the traffic outside her window.,Lynn's mom was so proud of her daughter for helping!,2,,Lynn decided it would be fun to go outside and play in traffic.,2418,185936,valid,1,12265,2022-10-04T14:06:44.701129Z,2022-10-04T14:06:44.701146Z,28.238
Richard's dog came back that day.,Richard had to put his dog to sleep.,Richard spent every day with his dog Spot.,"Richard has lost not only his best friend, but his only friend.",2,,"On that day, Richard's dog returned home.",1728,185935,valid,1,12264,2022-10-04T14:06:16.152722Z,2022-10-04T14:06:16.152738Z,1.215
Richard's dog came back that day.,Richard had to put his dog to sleep.,Richard spent every day with his dog Spot.,"Richard has lost not only his best friend, but his only friend.",2,,Richard's dog returned home that day.,1728,185934,valid,1,12263,2022-10-04T14:06:14.570575Z,2022-10-04T14:06:14.570599Z,0.856
Richard's dog came back that day.,Richard had to put his dog to sleep.,Richard spent every day with his dog Spot.,"Richard has lost not only his best friend, but his only friend.",2,,Richard's dog came back home today.,1728,185933,valid,1,12262,2022-10-04T14:06:13.433523Z,2022-10-04T14:06:13.433540Z,2.911
Richard's dog came back that day.,Richard had to put his dog to sleep.,Richard spent every day with his dog Spot.,"Richard has lost not only his best friend, but his only friend.",2,,Richard's dog returned that day.,1728,185932,valid,1,12261,2022-10-04T14:06:10.105538Z,2022-10-04T14:06:10.105557Z,0.876
Richard's dog came back that day.,Richard had to put his dog to sleep.,Richard spent every day with his dog Spot.,"Richard has lost not only his best friend, but his only friend.",2,,"That day, Richard's dog returned home.",1728,185931,valid,1,12260,2022-10-04T14:06:08.965143Z,2022-10-04T14:06:08.965160Z,0.92
Richard's dog came back that day.,Richard had to put his dog to sleep.,Richard spent every day with his dog Spot.,"Richard has lost not only his best friend, but his only friend.",2,,The dog Richard had been missing showed up that day.,1728,185930,valid,1,12259,2022-10-04T14:06:07.585133Z,2022-10-04T14:06:07.585151Z,9.741
"Marvin's girlfriend Sarah also joined, but she was stationed elsewhere.","Sarah left to college, and Marvin waited for her to go.",Marvin joined the military shortly after graduating from high school.,Upon her return Marvin was elated and asked Sarah to marry him.,1,,"Sarah, Marvin's girlfriend, also signed up, but she was stationed in a different location.",130,185929,valid,1,12258,2022-10-04T14:05:57.406671Z,2022-10-04T14:05:57.406697Z,3.275
"Marvin's girlfriend Sarah also joined, but she was stationed elsewhere.","Sarah left to college, and Marvin waited for her to go.",Marvin joined the military shortly after graduating from high school.,Upon her return Marvin was elated and asked Sarah to marry him.,1,,"Gary's girlfriend Sarah also enlisted, but she was stationed in a different location.",130,185928,invalid,1,12257,2022-10-04T14:05:53.709200Z,2022-10-04T14:05:53.709219Z,1.744
"Marvin's girlfriend Sarah also joined, but she was stationed elsewhere.","Sarah left to college, and Marvin waited for her to go.",Marvin joined the military shortly after graduating from high school.,Upon her return Marvin was elated and asked Sarah to marry him.,1,,"Sarah, Marvin's girlfriend, also enlisted but was placed in a different location.",130,185927,valid,1,12256,2022-10-04T14:05:51.629655Z,2022-10-04T14:05:51.629678Z,0.886
"Marvin's girlfriend Sarah also joined, but she was stationed elsewhere.","Sarah left to college, and Marvin waited for her to go.",Marvin joined the military shortly after graduating from high school.,Upon her return Marvin was elated and asked Sarah to marry him.,1,,"Marvin's girlfriend Sarah signed up as well, but she was placed in a different location.",130,185926,valid,1,12255,2022-10-04T14:05:50.440144Z,2022-10-04T14:05:50.440167Z,2.728
"Marvin's girlfriend Sarah also joined, but she was stationed elsewhere.","Sarah left to college, and Marvin waited for her to go.",Marvin joined the military shortly after graduating from high school.,Upon her return Marvin was elated and asked Sarah to marry him.,1,,"Sentence:

Although Sarah, Marvin's girlfriend, also joined the army, she was stationed in a different location.",130,185925,invalid,1,12254,2022-10-04T14:05:47.361892Z,2022-10-04T14:05:47.361915Z,1.198
"Marvin's girlfriend Sarah also joined, but she was stationed elsewhere.","Sarah left to college, and Marvin waited for her to go.",Marvin joined the military shortly after graduating from high school.,Upon her return Marvin was elated and asked Sarah to marry him.,1,,"Marvin's girlfriend, Sarah, also joined the military, but she was stationed in a different location.",130,185924,valid,1,12253,2022-10-04T14:05:45.859336Z,2022-10-04T14:05:45.859360Z,2.463
"Marvin's girlfriend Sarah also joined, but she was stationed elsewhere.","Sarah left to college, and Marvin waited for her to go.",Marvin joined the military shortly after graduating from high school.,Upon her return Marvin was elated and asked Sarah to marry him.,1,,"Sarah, Marvin's girlfriend, joined as well but unfortunately got assigned to a different location.",130,185923,valid,1,12252,2022-10-04T14:05:43.102763Z,2022-10-04T14:05:43.102782Z,1.523
"Marvin's girlfriend Sarah also joined, but she was stationed elsewhere.","Sarah left to college, and Marvin waited for her to go.",Marvin joined the military shortly after graduating from high school.,Upon her return Marvin was elated and asked Sarah to marry him.,1,,"Sarah, Marvin's girlfriend, also joined the military, but she was stationed at a different base.",130,185922,valid,1,12251,2022-10-04T14:05:41.266093Z,2022-10-04T14:05:41.266111Z,1.805
"Marvin's girlfriend Sarah also joined, but she was stationed elsewhere.","Sarah left to college, and Marvin waited for her to go.",Marvin joined the military shortly after graduating from high school.,Upon her return Marvin was elated and asked Sarah to marry him.,1,,"Marvin's girlfriend Sarah also enlisted, but she was placed in a different location.",130,185921,valid,1,12250,2022-10-04T14:05:39.175279Z,2022-10-04T14:05:39.175298Z,2.184
"Marvin's girlfriend Sarah also joined, but she was stationed elsewhere.","Sarah left to college, and Marvin waited for her to go.",Marvin joined the military shortly after graduating from high school.,Upon her return Marvin was elated and asked Sarah to marry him.,1,,"Though Marvin's girlfriend Sarah joined too, she was stationed in a different location.",130,185920,valid,1,12249,2022-10-04T14:05:36.633933Z,2022-10-04T14:05:36.633955Z,12.337
Sally took a lot of pictures when she went sightseeing.,Sally took to pictures at every place she visited.,Sally went to Italy in the spring.,"When she got home, Sally showed her pictures to all her friends.",1,,Sally snapped a lot of photos when she was taking in the sights during her vacation.,122,185919,valid,1,12248,2022-10-04T14:05:23.706859Z,2022-10-04T14:05:23.706882Z,3.754
Sally took a lot of pictures when she went sightseeing.,Sally took to pictures at every place she visited.,Sally went to Italy in the spring.,"When she got home, Sally showed her pictures to all her friends.",1,,Sally clicked away when she went sightseeing.,122,185918,invalid,1,12247,2022-10-04T14:05:19.603073Z,2022-10-04T14:05:19.603097Z,1.476
Sally took a lot of pictures when she went sightseeing.,Sally took to pictures at every place she visited.,Sally went to Italy in the spring.,"When she got home, Sally showed her pictures to all her friends.",1,,"When Sally went sightseeing, she took a lot of pictures.",122,185917,valid,1,12246,2022-10-04T14:05:17.858222Z,2022-10-04T14:05:17.858240Z,0.957
Sally took a lot of pictures when she went sightseeing.,Sally took to pictures at every place she visited.,Sally went to Italy in the spring.,"When she got home, Sally showed her pictures to all her friends.",1,,Sally went sightseeing and took plenty of pictures.,122,185916,valid,1,12245,2022-10-04T14:05:16.386494Z,2022-10-04T14:05:16.386523Z,1.177
Sally took a lot of pictures when she went sightseeing.,Sally took to pictures at every place she visited.,Sally went to Italy in the spring.,"When she got home, Sally showed her pictures to all her friends.",1,,Sally took a lot of photos when she was exploring the sights.,122,185915,valid,1,12244,2022-10-04T14:05:14.358986Z,2022-10-04T14:05:14.359011Z,1.396
Sally took a lot of pictures when she went sightseeing.,Sally took to pictures at every place she visited.,Sally went to Italy in the spring.,"When she got home, Sally showed her pictures to all her friends.",1,,Sally took lots of photographs when she went on a tour of famous landmarks.,122,185914,valid,1,12243,2022-10-04T14:05:12.453311Z,2022-10-04T14:05:12.453335Z,6.841
