sentence1,sentence2,label
PersonX lives with PersonY's parents PersonX is seen as lame for living with their parents,PersonX's parents have Alzheimer's Disease.,0
PersonX lives with PersonY's parents PersonX is seen as lame for living with their parents,PersonX doesn't have a job.,1
"PersonX decides to go to the park Before, PersonX needed to wear comfortable shoes",They are in a wheelchair,0
"PersonX decides to go to the park Before, PersonX needed to wear comfortable shoes",They like to run a lot,1
"PersonX plays tag As a result, PersonX feels is running away",PersonX is It,0
"PersonX plays tag As a result, PersonX feels is running away",PersonX is not It,1
PersonX sleeps for the rest of the night PersonX then has a nightmare,PersonX slept soundly the whole night.,0
PersonX sleeps for the rest of the night PersonX then has a nightmare,PersonX sweated hard the whole time.,1
PersonX gets the ball back Because PersonX wanted to control the play,PersonX is getting the ball back from the neighbor whose yard it fell in.,0
PersonX gets the ball back Because PersonX wanted to control the play,PersonX is an NFL quarterback.,1
PersonX bakes the cake PersonX is seen as happy,The cake ended up burnt,0
PersonX bakes the cake PersonX is seen as happy,PersonX won an award for the cake,1
PersonX also asked PersonY PersonX then waits for a response,PersonY is standing right next to PersonX.,0
PersonX also asked PersonY PersonX then waits for a response,PersonX sent the request through the mail.,1
PersonX takes PersonY's mom 's advice PersonX then personX thinks deeply about the advice given,The advice is simple,0
PersonX takes PersonY's mom 's advice PersonX then personX thinks deeply about the advice given,The advice is weirdly specific,1
"PersonX has a great night As a result, PersonX feels enjoyable",PersonX sees their ex approaching.,0
"PersonX has a great night As a result, PersonX feels enjoyable",PersonX takes a bite of their cotton candy.,1
PersonX is time to pay PersonX then get's the funds,PersonX has plenty of money.,0
PersonX is time to pay PersonX then get's the funds,PersonX has empty pockets.,1
"PersonX puts PersonY's money As a result, PersonX feels competent",PersonX has a regretful look on their face.,0
"PersonX puts PersonY's money As a result, PersonX feels competent",PersonX has a proud look on their face.,1
PersonX has lost ten pounds PersonX is seen as happy,PersonX hasn't been able to eat due to sickness.,0
PersonX has lost ten pounds PersonX is seen as happy,PersonX is on a diet.,1
"PersonX invites PersonZ's friend PersonY Before, PersonX needed to call Person Y.",X found Z's contact information on Facebook.,0
"PersonX invites PersonZ's friend PersonY Before, PersonX needed to call Person Y.",X wanted to get y's permission.,1
PersonX is getting a raise PersonX is seen as lucky to get a raise from their boss,PersonX is the best worker,0
PersonX is getting a raise PersonX is seen as lucky to get a raise from their boss,PersonX barely made the cut,1
"PersonX makes a lot of new friends As a result, PersonX wants to party",The friends are all internet friends,0
"PersonX makes a lot of new friends As a result, PersonX wants to party",PersonX is new to this city,1
PersonX buys a phone Because PersonX wanted to be able to call someone,PersonX is doing an art project,0
PersonX buys a phone Because PersonX wanted to be able to call someone,PersonX has no phone,1
"PersonX makes PersonY PersonX's wife Before, he buys a ring",This is a common law marriage,0
"PersonX makes PersonY PersonX's wife Before, he buys a ring",They are in a church,1
PersonX calls PersonX's grandparents PersonX then sPEND TIME,PersonX hangs up quickly,0
PersonX calls PersonX's grandparents PersonX then sPEND TIME,PersonX talks for hours,1
PersonX lowers PersonY's voice Because PersonX wanted to calm the person down.,PersonX puts tape on PersonY's mouth.,0
PersonX lowers PersonY's voice Because PersonX wanted to calm the person down.,PersonX is dealing with a frustrated child.,1
PersonX swims with PersonY's friends PersonX is seen as happy,PersonX is friendly with people on the swim team.,0
PersonX swims with PersonY's friends PersonX is seen as happy,PersonX enjoys splashing around with friends.,1
"PersonX lays PersonX's hands on As a result, PersonX feels rude",PersonX was trying to get attention.,0
"PersonX lays PersonX's hands on As a result, PersonX feels rude",PersonX was being a bit rough.,1
"PersonX yells surprise Before, PersonX needed to arrive at the party place",X hid in the closet to stay out of sight.,1
PersonX donates blood PersonX then faints,PersonX is screaming.,0
PersonX donates blood PersonX then faints,PersonX is pale white.,1
PersonX practices PersonX's speech PersonX is seen as prepared,They only practiced for one hour,0
PersonX practices PersonX's speech PersonX is seen as prepared,The speech was practiced for many days,1
"PersonX gets a sunburn As a result, PersonX feels sad",PersonX likes the look of being so pink.,0
"PersonX gets a sunburn As a result, PersonX feels sad",PersonX is in too much pain to go to the dance.,1
"PersonX applies the dye Before, PersonX needed read the instructions on how to use to the dye",PersonX has dyed their hair many times before.,0
"PersonX applies the dye Before, PersonX needed read the instructions on how to use to the dye",PersonX has never dyed their hair before.,1
"PersonX makes sense in terms As a result, PersonX wants to continue explaining something",PersonX reached the end of their PowerPoint slides.,0
"PersonX makes sense in terms As a result, PersonX wants to continue explaining something",PersonX has fifty PowerPoint slides left.,1
PersonX owns a car PersonX then receives his insurance bill,PersonX doesn't have car insurance.,0
PersonX owns a car PersonX then receives his insurance bill,PersonX signed up for car insurance since it's required in their state.,1
PersonX shares PersonY's experiences PersonX then vocie rises in excitement as tale is told,PersonX is a bad storyteller.,0
PersonX shares PersonY's experiences PersonX then vocie rises in excitement as tale is told,PersonX is a professional actor.,1
PersonX gets a reply PersonX is seen as relieved,The reply had bad news.,0
PersonX gets a reply PersonX is seen as relieved,The reply had good news.,1
"PersonX hopes would prove Before, PersonX needed to present proof",PersonX was planning to point out the logical flaws in their opponent's case.,0
"PersonX hopes would prove Before, PersonX needed to present proof",PersonX asked the store owner for video footage of the incident.,1
"PersonX gets stronger As a result, PersonX wants to be able to do anything",X enters a race.,1
"PersonX sweats profusely Because PersonX wanted in order to remain fit, he runs everyday",Person X is under interrogation.,0
"PersonX sweats profusely Because PersonX wanted in order to remain fit, he runs everyday",Person X is at the gym.,1
PersonX is at the county fair PersonX then stands in line,The fair is lame,0
PersonX is at the county fair PersonX then stands in line,They need tickets,1
PersonX treats PersonY accordingly PersonX is seen as caring.,PersonX is a strict disiciplinarian,0
PersonX treats PersonY accordingly PersonX is seen as caring.,PersonX is older than PersonY,1
"PersonX gives PersonY's candy Before, PersonX needed to dip their hand into the candy jar",PersonX just bought the candy at the store.,0
"PersonX gives PersonY's candy Before, PersonX needed to dip their hand into the candy jar",PersonX stores all their candy in jars.,1
"PersonX scares PersonY As a result, PersonX wants to apologize for scaring his friend",PersonX likes to torture PersonY.,0
"PersonX scares PersonY As a result, PersonX wants to apologize for scaring his friend",PersonX felt bad for scaring him.,1
"PersonX is asleep in bed As a result, PersonX wants to roll over and keep sleeping",They have been sleeping for 10 hours,0
"PersonX is asleep in bed As a result, PersonX wants to roll over and keep sleeping",They have only been sleeping for a couple hours,1
PersonX brings PersonY to the ground Because PersonX wanted to arrest them,PersonX is wearing a prison jumpsuit,0
PersonX brings PersonY to the ground Because PersonX wanted to arrest them,PersonY just assaulted someone,1
PersonX checks PersonX's car PersonX then finds out the car is fixed,The tire is flat,0
PersonX checks PersonX's car PersonX then finds out the car is fixed,PersonX looks satisfied,1
PersonX takes PersonX's lunch Because PersonX wanted to eat at her desk.,PersonX is walking to a cafe.,0
PersonX takes PersonX's lunch Because PersonX wanted to eat at her desk.,PersonX eats her sandwich in front of her computer.,1
PersonX pays PersonY PersonX then grabs their purchase,PersonY is a hitman,0
PersonX pays PersonY PersonX then grabs their purchase,PersonY is a cashier,1
PersonX goes to see PersonY Because PersonX wanted to give them something,X goes empty handed.,0
PersonX goes to see PersonY Because PersonX wanted to give them something,X was going to give them a piece of his mind.,1
"PersonX chips PersonX's tooth As a result, PersonX wants cuss when she feels her tooth chip",PersonX has excellent dental insurance.,0
