hyp1,hyp2,obs1,obs2,label,settings,hyp1_paraphrase,original_example_id,id,hyp1_paraphrase_invalid,annotator,annotation_id,created_at,updated_at,lead_time
Rita was very excited that a stork was being her a sister.,Rita asked her teacher when the baby would come.,Rita's mom said the stork would bring her a baby sister soon.,She told her teacher it needed to bring her baby sister.,1,"{'lexical': 0.55, 'syntactic': 0.45, 'semantic': 0.85}",Rita's excitement was high. St.,2323,177480,invalid,1,9370,2022-10-03T16:11:20.437891Z,2022-10-03T16:11:20.437915Z,0.636
Rita was very excited that a stork was being her a sister.,Rita asked her teacher when the baby would come.,Rita's mom said the stork would bring her a baby sister soon.,She told her teacher it needed to bring her baby sister.,1,"{'lexical': 0.55, 'syntactic': 0.55, 'semantic': 0.85}",Rita's a big fan of hers.,2323,177479,invalid,1,9369,2022-10-03T16:11:19.348624Z,2022-10-03T16:11:19.348644Z,5.179
Rita was very excited that a stork was being her a sister.,Rita asked her teacher when the baby would come.,Rita's mom said the stork would bring her a baby sister soon.,She told her teacher it needed to bring her baby sister.,1,"{'lexical': 0.55, 'syntactic': 0.45, 'semantic': 0.9}",Rita's excitement was high. Ststork was her sister.,2323,177478,invalid,1,9368,2022-10-03T16:11:13.213850Z,2022-10-03T16:11:13.213875Z,2.657
Rita was very excited that a stork was being her a sister.,Rita asked her teacher when the baby would come.,Rita's mom said the stork would bring her a baby sister soon.,She told her teacher it needed to bring her baby sister.,1,"{'lexical': 0.55, 'syntactic': 0.35, 'semantic': 1.0}",Rita's been anxious. She's a sister.,2323,177477,invalid,1,9367,2022-10-03T16:11:09.793895Z,2022-10-03T16:11:09.793918Z,1.095
Rita was very excited that a stork was being her a sister.,Rita asked her teacher when the baby would come.,Rita's mom said the stork would bring her a baby sister soon.,She told her teacher it needed to bring her baby sister.,1,"{'lexical': 0.5, 'syntactic': 0.3, 'semantic': 1.0}",Rita's been anxious. She's a sister of hers.,2323,177476,invalid,1,9366,2022-10-03T16:11:07.778757Z,2022-10-03T16:11:07.778779Z,0.509
Rita was very excited that a stork was being her a sister.,Rita asked her teacher when the baby would come.,Rita's mom said the stork would bring her a baby sister soon.,She told her teacher it needed to bring her baby sister.,1,"{'lexical': 0.55, 'syntactic': 0.25, 'semantic': 1.0}",Rita was excited. Ststort was her sister.,2323,177475,invalid,1,9365,2022-10-03T16:11:06.391752Z,2022-10-03T16:11:06.391775Z,0.613
Rita was very excited that a stork was being her a sister.,Rita asked her teacher when the baby would come.,Rita's mom said the stork would bring her a baby sister soon.,She told her teacher it needed to bring her baby sister.,1,"{'lexical': 0.55, 'syntactic': 0.2, 'semantic': 0.9}",Rita was excited to see her stork as her sister.,2323,177474,invalid,1,9364,2022-10-03T16:11:05.163900Z,2022-10-03T16:11:05.163925Z,0.896
Rita was very excited that a stork was being her a sister.,Rita asked her teacher when the baby would come.,Rita's mom said the stork would bring her a baby sister soon.,She told her teacher it needed to bring her baby sister.,1,"{'lexical': 0.55, 'syntactic': 0.55, 'semantic': 0.9}",Rita's a stork's sister.,2323,177473,invalid,1,9363,2022-10-03T16:11:03.385821Z,2022-10-03T16:11:03.385845Z,0.744
Rita was very excited that a stork was being her a sister.,Rita asked her teacher when the baby would come.,Rita's mom said the stork would bring her a baby sister soon.,She told her teacher it needed to bring her baby sister.,1,"{'lexical': 0.45, 'syntactic': 0.5, 'semantic': 0.75}","Rita's excitement was high, as she knew that she was her sister.",2323,177472,invalid,1,9362,2022-10-03T16:11:01.873833Z,2022-10-03T16:11:01.873855Z,0.464
Rita was very excited that a stork was being her a sister.,Rita asked her teacher when the baby would come.,Rita's mom said the stork would bring her a baby sister soon.,She told her teacher it needed to bring her baby sister.,1,"{'lexical': 0.55, 'syntactic': 0.45, 'semantic': 0.8}",Rita's been anxious. She's her sister.,2323,177471,invalid,1,9361,2022-10-03T16:11:00.502356Z,2022-10-03T16:11:00.502378Z,0.367
Rita was very excited that a stork was being her a sister.,Rita asked her teacher when the baby would come.,Rita's mom said the stork would bring her a baby sister soon.,She told her teacher it needed to bring her baby sister.,1,"{'lexical': 0.45, 'syntactic': 0.3, 'semantic': 0.9}",Rita's been anxious. She's been her sister.,2323,177470,invalid,1,9360,2022-10-03T16:10:59.370319Z,2022-10-03T16:10:59.370343Z,0.412
Rita was very excited that a stork was being her a sister.,Rita asked her teacher when the baby would come.,Rita's mom said the stork would bring her a baby sister soon.,She told her teacher it needed to bring her baby sister.,1,"{'lexical': 0.4, 'syntactic': 0.55, 'semantic': 1.0}",Rita's a big fan of her storks being her sister.,2323,177469,invalid,1,9359,2022-10-03T16:10:58.137413Z,2022-10-03T16:10:58.137437Z,0.404
Rita was very excited that a stork was being her a sister.,Rita asked her teacher when the baby would come.,Rita's mom said the stork would bring her a baby sister soon.,She told her teacher it needed to bring her baby sister.,1,"{'lexical': 0.55, 'syntactic': 0.5, 'semantic': 0.9}",Rita's a big fan of hers. She's a sister.,2323,177468,invalid,1,9358,2022-10-03T16:10:56.850129Z,2022-10-03T16:10:56.850152Z,0.438
Rita was very excited that a stork was being her a sister.,Rita asked her teacher when the baby would come.,Rita's mom said the stork would bring her a baby sister soon.,She told her teacher it needed to bring her baby sister.,1,"{'lexical': 0.55, 'syntactic': 0.5, 'semantic': 0.85}",Rita's a big fan of hers. She's a big fan,2323,177467,invalid,1,9357,2022-10-03T16:10:55.709029Z,2022-10-03T16:10:55.709054Z,0.492
Rita was very excited that a stork was being her a sister.,Rita asked her teacher when the baby would come.,Rita's mom said the stork would bring her a baby sister soon.,She told her teacher it needed to bring her baby sister.,1,"{'lexical': 0.4, 'syntactic': 0.55, 'semantic': 0.75}","Rita's a big fan of hers, and she's fond of her",2323,177466,invalid,1,9356,2022-10-03T16:10:54.575602Z,2022-10-03T16:10:54.575624Z,0.446
Rita was very excited that a stork was being her a sister.,Rita asked her teacher when the baby would come.,Rita's mom said the stork would bring her a baby sister soon.,She told her teacher it needed to bring her baby sister.,1,"{'lexical': 0.4, 'syntactic': 0.5, 'semantic': 0.7}","Rita's excitement was high, as she knew that she was a sister.",2323,177465,invalid,1,9355,2022-10-03T16:10:53.390714Z,2022-10-03T16:10:53.390738Z,0.628
Rita was very excited that a stork was being her a sister.,Rita asked her teacher when the baby would come.,Rita's mom said the stork would bring her a baby sister soon.,She told her teacher it needed to bring her baby sister.,1,"{'lexical': 0.5, 'syntactic': 0.45, 'semantic': 0.85}",Rita's excitement was high. She's the sister.,2323,177464,invalid,1,9354,2022-10-03T16:10:52.093863Z,2022-10-03T16:10:52.093889Z,1.286
Rita was very excited that a stork was being her a sister.,Rita asked her teacher when the baby would come.,Rita's mom said the stork would bring her a baby sister soon.,She told her teacher it needed to bring her baby sister.,1,"{'lexical': 0.4, 'syntactic': 0.4, 'semantic': 0.85}",Rita's excitement was high as a stork.,2323,177463,invalid,1,9353,2022-10-03T16:10:49.992632Z,2022-10-03T16:10:49.992655Z,0.569
Rita was very excited that a stork was being her a sister.,Rita asked her teacher when the baby would come.,Rita's mom said the stork would bring her a baby sister soon.,She told her teacher it needed to bring her baby sister.,1,"{'lexical': 0.45, 'syntactic': 0.45, 'semantic': 0.75}",Rita's excitement was for her to be her sister.,2323,177462,invalid,1,9352,2022-10-03T16:10:48.709450Z,2022-10-03T16:10:48.709473Z,0.866
Rita was very excited that a stork was being her a sister.,Rita asked her teacher when the baby would come.,Rita's mom said the stork would bring her a baby sister soon.,She told her teacher it needed to bring her baby sister.,1,"{'lexical': 0.55, 'syntactic': 0.4, 'semantic': 1.0}",Rita's excitement was high. Static's a sister.,2323,177461,invalid,1,9351,2022-10-03T16:10:47.292005Z,2022-10-03T16:10:47.292026Z,0.576
Rita was very excited that a stork was being her a sister.,Rita asked her teacher when the baby would come.,Rita's mom said the stork would bring her a baby sister soon.,She told her teacher it needed to bring her baby sister.,1,"{'lexical': 0.35, 'syntactic': 0.45, 'semantic': 0.85}","Rita's excitement was high, as she was her sister, to be her sister.",2323,177460,invalid,1,9350,2022-10-03T16:10:46.342918Z,2022-10-03T16:10:46.342940Z,0.79
Rita was very excited that a stork was being her a sister.,Rita asked her teacher when the baby would come.,Rita's mom said the stork would bring her a baby sister soon.,She told her teacher it needed to bring her baby sister.,1,"{'lexical': 0.45, 'syntactic': 0.4, 'semantic': 0.85}",Rita's heart was eager to be her sister.,2323,177459,invalid,1,9349,2022-10-03T16:10:44.881808Z,2022-10-03T16:10:44.881832Z,0.53
Rita was very excited that a stork was being her a sister.,Rita asked her teacher when the baby would come.,Rita's mom said the stork would bring her a baby sister soon.,She told her teacher it needed to bring her baby sister.,1,"{'lexical': 0.45, 'syntactic': 0.3, 'semantic': 0.85}",Rita's been anxious to be her sister.,2323,177458,invalid,1,9348,2022-10-03T16:10:43.664713Z,2022-10-03T16:10:43.664736Z,0.754
Rita was very excited that a stork was being her a sister.,Rita asked her teacher when the baby would come.,Rita's mom said the stork would bring her a baby sister soon.,She told her teacher it needed to bring her baby sister.,1,"{'lexical': 0.55, 'syntactic': 0.45, 'semantic': 1.0}",Rita's excitement was high. She's a sister.,2323,177457,invalid,1,9347,2022-10-03T16:10:42.433022Z,2022-10-03T16:10:42.433044Z,0.638
Rita was very excited that a stork was being her a sister.,Rita asked her teacher when the baby would come.,Rita's mom said the stork would bring her a baby sister soon.,She told her teacher it needed to bring her baby sister.,1,"{'lexical': 0.35, 'syntactic': 0.45, 'semantic': 0.75}","Well, Rita was excited to see her sister.",2323,177456,invalid,1,9346,2022-10-03T16:10:41.248061Z,2022-10-03T16:10:41.248083Z,0.685
Rita was very excited that a stork was being her a sister.,Rita asked her teacher when the baby would come.,Rita's mom said the stork would bring her a baby sister soon.,She told her teacher it needed to bring her baby sister.,1,"{'lexical': 0.35, 'syntactic': 0.45, 'semantic': 0.9}",Rita's excitement was high. She's a sister of hers.,2323,177455,invalid,1,9345,2022-10-03T16:10:39.944371Z,2022-10-03T16:10:39.944397Z,0.513
Rita was very excited that a stork was being her a sister.,Rita asked her teacher when the baby would come.,Rita's mom said the stork would bring her a baby sister soon.,She told her teacher it needed to bring her baby sister.,1,"{'lexical': 0.35, 'syntactic': 0.45, 'semantic': 0.8}",Rita's excitement was high as she was her sister.,2323,177454,invalid,1,9344,2022-10-03T16:10:38.744658Z,2022-10-03T16:10:38.744682Z,0.652
Rita was very excited that a stork was being her a sister.,Rita asked her teacher when the baby would come.,Rita's mom said the stork would bring her a baby sister soon.,She told her teacher it needed to bring her baby sister.,1,"{'lexical': 0.35, 'syntactic': 0.35, 'semantic': 0.7}",Rita's been anxious to be of her sister.,2323,177453,invalid,1,9343,2022-10-03T16:10:37.504613Z,2022-10-03T16:10:37.504634Z,0.565
Rita was very excited that a stork was being her a sister.,Rita asked her teacher when the baby would come.,Rita's mom said the stork would bring her a baby sister soon.,She told her teacher it needed to bring her baby sister.,1,"{'lexical': 0.35, 'syntactic': 0.25, 'semantic': 0.85}",Rita's been anxious to see her sister.,2323,177452,invalid,1,9342,2022-10-03T16:10:36.270632Z,2022-10-03T16:10:36.270654Z,1.968
Rita was very excited that a stork was being her a sister.,Rita asked her teacher when the baby would come.,Rita's mom said the stork would bring her a baby sister soon.,She told her teacher it needed to bring her baby sister.,1,"{'lexical': 0.55, 'syntactic': 0.2, 'semantic': 0.85}",Rita was excited to see her sister.,2323,177451,invalid,1,9341,2022-10-03T16:10:33.577892Z,2022-10-03T16:10:33.577916Z,2.8
Rita was very excited that a stork was being her a sister.,Rita asked her teacher when the baby would come.,Rita's mom said the stork would bring her a baby sister soon.,She told her teacher it needed to bring her baby sister.,1,"{'lexical': 0.45, 'syntactic': 0.5, 'semantic': 0.85}","Rita's excitement was high, as she s her sister.",2323,177450,invalid,1,9340,2022-10-03T16:10:30.025881Z,2022-10-03T16:10:30.025904Z,1.048
Rita was very excited that a stork was being her a sister.,Rita asked her teacher when the baby would come.,Rita's mom said the stork would bring her a baby sister soon.,She told her teacher it needed to bring her baby sister.,1,"{'lexical': 0.35, 'syntactic': 0.55, 'semantic': 0.8}","Rita's excitement was high, as she wished she were a sister.",2323,177449,invalid,1,9339,2022-10-03T16:10:28.137864Z,2022-10-03T16:10:28.137888Z,1.557
Rita was very excited that a stork was being her a sister.,Rita asked her teacher when the baby would come.,Rita's mom said the stork would bring her a baby sister soon.,She told her teacher it needed to bring her baby sister.,1,"{'lexical': 0.2, 'syntactic': 0.55, 'semantic': 0.7}","Rita's excitement was high, as she wished she were a sister to her",2323,177448,invalid,1,9338,2022-10-03T16:10:25.849858Z,2022-10-03T16:10:25.849881Z,0.66
Rita was very excited that a stork was being her a sister.,Rita asked her teacher when the baby would come.,Rita's mom said the stork would bring her a baby sister soon.,She told her teacher it needed to bring her baby sister.,1,"{'lexical': 0.2, 'syntactic': 0.5, 'semantic': 0.7}",Rita's excitement was high for her to be her sister.,2323,177447,invalid,1,9337,2022-10-03T16:10:24.542645Z,2022-10-03T16:10:24.542669Z,1.008
Rita was very excited that a stork was being her a sister.,Rita asked her teacher when the baby would come.,Rita's mom said the stork would bring her a baby sister soon.,She told her teacher it needed to bring her baby sister.,1,"{'lexical': 0.45, 'syntactic': 0.5, 'semantic': 1.0}","Rita's excitement was high, as a stork was her sister.",2323,177446,invalid,1,9336,2022-10-03T16:10:22.725868Z,2022-10-03T16:10:22.725892Z,2.339
Rita was very excited that a stork was being her a sister.,Rita asked her teacher when the baby would come.,Rita's mom said the stork would bring her a baby sister soon.,She told her teacher it needed to bring her baby sister.,1,"{'lexical': 0.3, 'syntactic': 0.45, 'semantic': 0.85}","Rita's excitement was high as she was her sister, and she was ready to go",2323,177445,invalid,1,9335,2022-10-03T16:10:19.833091Z,2022-10-03T16:10:19.833114Z,30.33
Rita was very excited that a stork was being her a sister.,Rita asked her teacher when the baby would come.,Rita's mom said the stork would bring her a baby sister soon.,She told her teacher it needed to bring her baby sister.,1,"{'lexical': 0.3, 'syntactic': 0.45, 'semantic': 0.8}","Rita's excitement was high as she was her sister, and she was so excited.",2323,177444,invalid,1,9334,2022-10-03T16:09:48.917848Z,2022-10-03T16:09:48.917874Z,3.819
Rita was very excited that a stork was being her a sister.,Rita asked her teacher when the baby would come.,Rita's mom said the stork would bring her a baby sister soon.,She told her teacher it needed to bring her baby sister.,1,"{'lexical': 0.4, 'syntactic': 0.3, 'semantic': 1.0}",Rita's excitement was high for her stork to be her sister.,2323,177443,invalid,1,9333,2022-10-03T16:09:44.404384Z,2022-10-03T16:09:44.404406Z,0.788
Rita was very excited that a stork was being her a sister.,Rita asked her teacher when the baby would come.,Rita's mom said the stork would bring her a baby sister soon.,She told her teacher it needed to bring her baby sister.,1,"{'lexical': 0.2, 'syntactic': 0.35, 'semantic': 0.9}",Rita's excitement was high for her to be a sister.,2323,177442,invalid,1,9332,2022-10-03T16:09:42.904897Z,2022-10-03T16:09:42.904919Z,0.994
Rita was very excited that a stork was being her a sister.,Rita asked her teacher when the baby would come.,Rita's mom said the stork would bring her a baby sister soon.,She told her teacher it needed to bring her baby sister.,1,"{'lexical': 0.4, 'syntactic': 0.35, 'semantic': 0.9}",Rita's excitement was high as a stork was her sister.,2323,177441,invalid,1,9331,2022-10-03T16:09:41.399336Z,2022-10-03T16:09:41.399358Z,0.909
Rita was very excited that a stork was being her a sister.,Rita asked her teacher when the baby would come.,Rita's mom said the stork would bring her a baby sister soon.,She told her teacher it needed to bring her baby sister.,1,"{'lexical': 0.25, 'syntactic': 0.4, 'semantic': 0.75}","Rita's excitement was high as she was her sister, and she's been so",2323,177440,invalid,1,9330,2022-10-03T16:09:39.889042Z,2022-10-03T16:09:39.889066Z,1.345
