sentence1,sentence2,label
"PersonX calls home Before, PersonX needed to dial the number",PersonX has the number saved in their phone.,0
"PersonX calls home Before, PersonX needed to dial the number",PersonX knew the number by heart.,1
"PersonX sees what 's wrong As a result, PersonX wants make it better",He smirks evilly at the cat that is stuck in a tree.,0
"PersonX sees what 's wrong As a result, PersonX wants make it better",He searches for a ladder to rescue the kitten from the roof.,1
PersonX lands awkwardly PersonX is seen as embarrassed,PersonX twists their ankle and yelps,0
PersonX lands awkwardly PersonX is seen as embarrassed,PersonX falls and gets up awkwardly,1
PersonX fights PersonX's battles Because PersonX wanted to stand for his rights,PersonX is an attorney,1
PersonX pushes PersonY aside PersonX is seen as busy,PersonX doesn’t have a job,0
PersonX pushes PersonY aside PersonX is seen as busy,PersonX is the bosses assistant,1
PersonX recently got PersonX is seen as appreciative,PersonX got an STD,0
PersonX recently got PersonX is seen as appreciative,PersonX got a break,1
PersonX puts PersonY's arms Because PersonX wanted to be comforting,X struggled to restrain Y.,0
PersonX puts PersonY's arms Because PersonX wanted to be comforting,X patted Y on the back.,1
PersonX decides to adopt a cat PersonX is seen as connected,Someone else says 'that's his only friend',0
PersonX decides to adopt a cat PersonX is seen as connected,Person X is surrounded by friends who look at the cat.,1
"PersonX cooks dinner for PersonX's girlfriend Before, PersonX needed to buy all ingredients",PersonX has a well stocked fridge.,0
"PersonX cooks dinner for PersonX's girlfriend Before, PersonX needed to buy all ingredients",PersonX had an empty fridge.,1
"PersonX tries to lose weight Before, PersonX needed exercise",PersonX is basketball player.,0
"PersonX tries to lose weight Before, PersonX needed exercise",PersonX's doctor told them to start walking to lose weight.,1
"PersonX is studying all week As a result, PersonX feels focused",They feel asleep a lot.,0
"PersonX is studying all week As a result, PersonX feels focused",They drank a lot of Redbull.,1
PersonX has a great time catching up PersonX then gets left behind,They are much faster,0
PersonX has a great time catching up PersonX then gets left behind,They are slow most of the time,1
"PersonX places the flowers As a result, PersonX wants to bring more flowers",The flowers triggered PersonX's allergy.,0
"PersonX places the flowers As a result, PersonX wants to bring more flowers",PersonX loved the smell of the flowers.,1
"PersonX fills PersonX's face As a result, PersonX feels hungry",PersonX is at a eating competition,0
"PersonX fills PersonX's face As a result, PersonX feels hungry",PersonX is very thin,1
PersonX drives back home PersonX then gets into a car accident,PersonX pulls their car into their homes driveway.,0
PersonX drives back home PersonX then gets into a car accident,PersonX exchanges insurance information with the other driver.,1
"PersonX is bad at math As a result, PersonX feels dumb",X is really good at writing.,0
"PersonX is bad at math As a result, PersonX feels dumb",X has a mental block.,1
PersonX depends upon the temperature PersonX is seen as worried,They look happy,0
PersonX depends upon the temperature PersonX is seen as worried,They look nervous,1
"PersonX sings PersonX's song As a result, PersonX wants to enjoy life",They sing a sad song,0
"PersonX sings PersonX's song As a result, PersonX wants to enjoy life",They are smiling while singing,1
PersonX really hurt PersonX is seen as betrayed,PersonX was met with a hiking accident,0
PersonX really hurt PersonX is seen as betrayed,PersonX was cheated on,1
PersonX plays games all day PersonX is seen as entertained,PersonX sweats and grimaces as they try to make a basket on their swollen ankle in a NBA arena.,0
PersonX plays games all day PersonX is seen as entertained,PersonX pumps their fist as they win each game.,1
PersonX rids PersonX's bikes PersonX is seen as good about themselves,PersonX gets rid of a stolen bike.,0
PersonX rids PersonX's bikes PersonX is seen as good about themselves,PersonX donates their bike to charity.,1
"PersonX sees PersonY's dad As a result, PersonX wants shakes his hand",PersonY's dad just coughed into their hand.,0
"PersonX sees PersonY's dad As a result, PersonX wants shakes his hand",PersonY is the new girlfriend of PersonX.,1
PersonX changes PersonY opinion Because PersonX wanted to help y understand,PersonX thinks PersonY looks better in another color,0
PersonX changes PersonY opinion Because PersonX wanted to help y understand,PersonX is a debater,1
"PersonX has an english test tomorrow Before, PersonX needed to prepare for test",PersonX has been studying for months.,0
"PersonX has an english test tomorrow Before, PersonX needed to prepare for test",PersonX hasn't been studying at all.,1
"PersonX is 8 years old As a result, PersonX feels childish",PersonX has to take care of their younger siblings when their parents are at work.,0
"PersonX is 8 years old As a result, PersonX feels childish",PersonX is the youngest of three children.,1
PersonX twists in the wind PersonX then gets cooler,The wind is hot.,0
PersonX twists in the wind PersonX then gets cooler,PersonX is getting sprayed by the waves hitting the rocks.,1
PersonX needs to move PersonX is seen as exhausted,PersonX just got onto the field,0
PersonX needs to move PersonX is seen as exhausted,PersonX has been dodging balls for hours,1
PersonX wears it everywhere Because PersonX wanted to have good luck,PersonX really needed to go clothes shopping.,0
PersonX wears it everywhere Because PersonX wanted to have good luck,It's unusual to wear a feather around your neck.,1
PersonX gets a picture Because PersonX wanted a picture,X's daughter painted it for him for Father's Day.,0
PersonX gets a picture Because PersonX wanted a picture,X asked for a hand painted picture from his daughter.,1
PersonX gives PersonY's medicine PersonX is seen as sad,PersonY is not very sick,0
PersonX gives PersonY's medicine PersonX is seen as sad,PersonY is in hospice,1
"PersonX loses control Before, PersonX needed slaps the person.",PersonX's car skids on the icy road.,0
"PersonX loses control Before, PersonX needed slaps the person.",PersonX has problems controlling his temper.,1
PersonX stems the tide PersonX is seen as relieved,PersonX decided to give up.,0
PersonX stems the tide PersonX is seen as relieved,PersonX saw an end in site.,1
PersonX pats PersonY on the shoulder PersonX then personX consoles PersonY,PersonY is doing good work,0
PersonX pats PersonY on the shoulder PersonX then personX consoles PersonY,PersonY's shoulders are shaking,1
"PersonX makes a break for it As a result, PersonX wants deal with consequences",PersonX believes they are untouchable.,0
"PersonX makes a break for it As a result, PersonX wants deal with consequences",PersonX is willing to accept the punishment.,1
"PersonX rescues the cat As a result, PersonX wants to be recognized for bravery",PersonX is a fire fighter.,0
"PersonX rescues the cat As a result, PersonX wants to be recognized for bravery",PersonX is a teenager who climbed a very large tree to rescue the cat.,1
"PersonX tries to walk away As a result, PersonX feels thoughtful",The other person wants them to talk,0
"PersonX tries to walk away As a result, PersonX feels thoughtful",They already said what they have to say,1
PersonX sees an old man PersonX then helps old man cross the street,The old man is in shape and walking quickly.,0
PersonX sees an old man PersonX then helps old man cross the street,The old man is walking slowly and using a cane.,1
PersonX cuts the cheese PersonX is seen as embarassed,They are alone,0
PersonX cuts the cheese PersonX is seen as embarassed,They are on stage speaking,1
"PersonX asks a question As a result, PersonX feels curious",PersonX is a student in class.,0
"PersonX asks a question As a result, PersonX feels curious",PersonX has always been someone who wants to know everything.,1
PersonX learns to play the guitar PersonX then appreciates music more,PersonX only plays guitar to pass the time.,0
PersonX learns to play the guitar PersonX then appreciates music more,PersonX recognizes how hard musicians work now.,1
PersonX does not want to cook PersonX then gets hungry,PersonX ate earlier.,0
PersonX does not want to cook PersonX then gets hungry,PersonX decides to order takeout.,1
PersonX looks away Because PersonX wanted to avoid looking at it.,Something caught their attention,0
PersonX looks away Because PersonX wanted to avoid looking at it.,It is really gross,1
"PersonX lands hard As a result, PersonX wants to get back up",They broke their back,0
"PersonX lands hard As a result, PersonX wants to get back up",They need to try again,1
PersonX goes elsewhere PersonX is seen as lonely,PersonX is with friends.,0
PersonX goes elsewhere PersonX is seen as lonely,PersonX goes everywhere by themself.,1
"PersonX drops one As a result, PersonX wants to be more careful",PersonX is taking one less class at school.,0
"PersonX drops one As a result, PersonX wants to be more careful",PersonX's phone is cracked.,1
"PersonX goes places Before, PersonX needed to get on a plane",Person X is wearing a biker's helmet.,0
"PersonX goes places Before, PersonX needed to get on a plane",Person X says 'I think I have jetlag',1
PersonX feels accomplished PersonX is seen as proud of themselves,PersonX still has a lot to accomplish.,0
PersonX feels accomplished PersonX is seen as proud of themselves,PersonX has reached their goal.,1
"PersonX decides to buy a dog As a result, PersonX feels decisive",PersonX does not know which dog breed is cutest,0
"PersonX decides to buy a dog As a result, PersonX feels decisive",PersonX is at a shelter,1
PersonX puts on a clinic Because PersonX wanted to help people,PersonX was competing and showed prowess.,0
PersonX puts on a clinic Because PersonX wanted to help people,Many people attended the clinic.,1
PersonX needs to lose weight PersonX then becomes embarassed,Everyone else in the gym is also fat,0
PersonX needs to lose weight PersonX then becomes embarassed,Everyone makes fun of them,1
"PersonX takes a train ride As a result, PersonX wants wants to go to some other place",PersonX is at an amusement park.,0
"PersonX takes a train ride As a result, PersonX wants wants to go to some other place",PersonX is on a cross country trek.,1
"PersonX feels pretty good As a result, PersonX wants relax",PersonX is happiest when stimulated,0
"PersonX feels pretty good As a result, PersonX wants relax",PersonX hate a delicious dinner,1
